gps_cell_offset_km,gps_wifi_offset_km,implied_max_speed_kmh,accelerometer_mag,accel_gps_delta,ip_gps_mismatch,timezone_mismatch,shared_device_count,rooted_device,claim_cluster_10min,claims_last_7_days,seconds_since_trigger,gps_zone_offset_km,platform_login_match,cross_city_claim,label
0.05020273079869334,0.018869714248299262,37.23974570657718,12.164239215154602,1.5315223492680876,0,0,2,0,3,4,130.49194031128175,0.39641981190916664,1,0.0,0
0.007752922627639695,0.16837431343277837,26.12761697995982,9.931834280971131,1.4371956687021088,0,0,1,0,0,1,134.9504035426645,0.03964423543875685,1,0.0,0
0.4172501059832129,0.10260768754725728,33.513888916873114,8.078330562690839,1.5394765788386862,0,0,2,0,3,0,86.4873233224192,0.10662815582999195,1,0.0,0
0.07965266411979233,0.04391623767322469,32.53396068133105,11.951996004188674,2.328208968428764,0,0,2,0,4,1,30.0,0.00030886075533677945,1,0.0,0
0.2617359083275936,0.03918035394722278,29.048824232946547,8.69825158495232,1.3995530344113254,0,0,1,0,2,1,200.57801571304813,0.06567799677057255,1,0.0,0
0.13638260016262765,0.056216105880664106,23.842966593828038,4.55855743630886,2.434578500965418,0,0,1,0,0,1,223.90196545501573,0.3486923089291711,1,0.0,0
0.21431490849654722,0.11247815308578162,26.583417456825643,6.569207681636599,1.9792128161090987,0,0,1,0,2,0,198.15332173587655,0.40082092270897035,1,0.0,0
3.989017189782515,4.292687397617651,0.05,0.2451671290856659,15.371668854401449,1,0,12,0,32,8,3.2507388976452134,4.318912434830606,0,0.0,1
0.3717724198267568,0.004522775838898683,32.44718087811695,10.588772103753158,2.415922659057591,0,0,1,0,1,1,427.13188347828964,0.04012266564077136,1,0.0,0
0.03317532637942025,0.03564588164809199,18.8722226900759,11.167277123719655,2.159036264731735,0,0,1,0,3,0,160.38831730005532,0.04093769547498366,1,0.0,0
0.1084189730551451,0.012126630018700155,36.387231076374334,8.622687328481728,4.503636642288333,1,0,1,0,2,1,30.0,0.23259729727930184,1,0.0,0
0.17912373786675104,0.00458791915763227,17.729033946283113,12.281459697188058,1.8035307754484746,0,0,1,0,1,0,275.39702306219175,0.01638244384371398,1,0.0,0
0.04361824336772675,0.07566903191947963,26.863933934506726,7.244490026485021,1.7868862459072108,0,0,1,0,0,1,266.6567371066172,0.24232412168672793,1,0.0,0
0.41507442831675784,0.04055133451428862,24.940217556410136,9.758476360590482,2.5992628254007983,1,0,1,0,3,0,30.0,0.3307115114783239,1,0.0,0
4.227110555843301,6.184596772672123,85.0,0.22198922894308698,15.725028530220492,0,1,5,1,18,10,23.074053709620895,3.109623043278325,0,1.0,1
0.007685342925371803,0.08030824491053017,24.16011650376325,11.838766919095294,0.6355594411487393,0,0,1,0,1,1,30.0,0.24416379086690912,1,0.0,0
0.003957768250626365,0.04599808314622538,22.477855366675502,8.99081948354268,2.7508321093468155,0,0,2,0,0,2,199.4549708776745,0.44331931650024886,1,0.0,0
0.1338186012356752,0.016271663458553028,26.553334615051956,7.753882664672169,1.6112312495704182,0,0,1,1,3,1,522.622405621475,0.2149969395605993,1,0.0,0
0.01619734286172303,0.04903654057674423,29.036247801726734,10.049546780148715,2.487786017510898,0,0,2,0,4,0,189.8297430649694,0.2460363699933173,1,0.0,0
0.28507284898833335,0.050044364944000955,28.063814824467862,7.633431652744291,2.5558564515518563,0,0,1,0,0,1,30.0,0.16343909561868347,1,0.0,0
0.08801980145154978,0.0945771276859366,28.84963268379182,7.942410040456894,2.1680256017595316,0,0,1,0,2,0,371.12814820705705,0.06420318041639479,1,0.0,0
0.055534213202924364,0.1374097502587781,22.535248143765095,11.055753042083944,0.9241414381621333,0,0,1,1,0,1,57.37330911238669,0.09001251474394367,0,0.0,0
0.09118930130259796,0.011784154117802615,21.592840376953415,8.45559955312935,3.7564932816753194,0,0,1,0,2,1,101.19692607538181,0.07775967185254995,1,0.0,0
0.2901961310398953,0.05611577716620658,40.36451317995355,5.489868286192591,3.3227428318797863,0,0,1,0,0,4,30.0,0.04719884059727152,1,0.0,0
0.08492670045256141,0.05008059333855536,23.15722750083618,7.553633787385773,1.8767580611488663,0,0,2,0,2,0,79.25971036548239,0.0679391851717197,1,0.0,0
0.1558189708104257,0.025715177187000372,27.24388632053168,8.91301125029166,2.341830321846106,0,0,1,0,2,4,180.82167251631878,0.01976545362275538,1,0.0,0
0.2464842668402878,0.06312854934101202,32.57270024764396,10.34606687447146,2.5506793226250375,0,0,1,0,0,1,102.25525304814317,0.005918517929022364,1,0.0,0
2.6246079011028565,3.4608733911821554,85.0,0.16020477977587233,6.274470522354091,1,0,6,0,45,6,6.86025934814785,6.073314954931529,0,0.0,1
2.4744944563916715,1.8678904689525415,220.0,0.009626424335145378,17.224245617225115,1,0,8,1,18,13,19.456490793497267,1.5,0,1.0,1
0.09718462948171389,0.05414064833719574,21.864271563359996,9.834710568909356,1.8369387202730252,0,0,1,0,2,0,321.03359102660016,0.09580723952961319,1,0.0,0
0.032107017518120215,0.015450522664401159,23.825595321141837,9.25966691007417,0.0,0,0,2,0,1,2,87.80098097706271,0.010507923562948555,0,0.0,0
2.44362600561402,2.1473150766278772,190.0,0.10808869402601282,13.11080306993338,0,1,15,1,18,13,9.855313538832544,4.630141505488971,0,1.0,1
0.09351524629671129,0.5,16.871977755143533,11.47230265028669,1.1888559852495364,1,0,1,0,1,1,71.72022671758178,0.25589176631857913,1,0.0,0
0.08892703737425321,0.0830872788067413,40.15521870061165,7.0032336386179335,2.9600608747015222,0,0,2,1,4,1,358.4740644053428,0.2190724528190554,1,0.0,0
0.13350252530414827,0.0342451617215496,22.55763371140658,9.193565109188393,1.6456776597509013,0,0,1,0,0,0,108.51896844578214,0.3942351401931814,1,0.0,0
0.0006089324462156402,0.16293120856667262,33.7474216303703,7.406323089610435,1.7238679135188348,0,0,1,0,4,2,177.58504422137082,0.6346169834622801,1,0.0,0
0.046543735686869946,0.0128229653919677,22.520785165338637,10.666784287166704,1.0169670132802464,0,0,1,0,1,1,150.24853900464288,0.391847887752023,1,0.0,0
0.027121812808039925,0.12141636004629022,11.852983753866296,6.081351064443173,0.7528100078870712,0,0,1,0,0,4,233.9959302413452,0.033979779096778455,1,0.0,0
0.16496102332276208,0.11250024137871323,23.893452949209067,6.361791417668074,3.2511489130189024,0,0,1,0,0,1,203.0306090682665,0.5631850032358912,1,0.0,0
0.07915826370645511,0.14412382960067466,29.133873864765082,9.206787594917914,3.4746939853456826,0,0,1,0,0,1,263.8003407294506,0.7534856228316498,1,0.0,0
0.1413473565979546,0.023208368567968516,23.180166000676373,7.147897823422825,1.3668136606347665,0,0,1,0,2,0,108.86138328957584,0.11198442104974965,1,0.0,0
0.4196865397348078,0.14728779541122608,31.247886150114084,9.00317583599769,1.402734626726494,0,0,1,0,0,0,438.70094642323164,0.5022993259023079,1,0.0,0
0.0071501868074980894,6.318583369924285e-05,23.677548597595145,3.4795557179191743,1.1006267986581033,0,0,1,0,2,0,374.307735743628,0.0500314031876705,1,0.0,0
0.17607064013164528,0.25192390997249375,27.115752384433556,7.84716474770381,1.7892895194238283,0,0,1,0,2,1,244.80999456104573,0.1639778729585899,1,0.0,0
0.13972630602695627,0.12410678543508993,40.248720197037166,11.245499332497747,2.140425867444834,0,0,1,0,2,1,190.92664129362123,0.14968642300576512,1,0.0,0
0.02666782651072781,0.04197199517747523,32.59133309486044,11.012442688882718,3.031018217042444,0,0,2,0,2,0,416.37472264654366,0.15572351486683245,1,0.0,0
0.23085090186878435,0.1409482049169451,32.08321892871588,9.872577083463627,0.9891863288826832,0,0,1,0,3,1,30.0,0.0053610729065093135,1,0.0,0
0.23072119227233737,0.23167107122830943,14.959401403563495,10.751359864246924,2.754465828935119,0,0,1,0,1,1,30.0,0.164807658983525,1,0.0,0
0.021441215094546683,0.04099553152086182,33.43517213312062,8.028039802266107,2.0314174734665507,0,0,1,1,5,1,298.025591188462,0.37178608681083136,1,0.0,0
3.0681253544775404,1.7099922687157874,0.0,0.18723667327252755,10.888348067289385,1,1,6,1,25,9,24.75252399146753,3.9565750221930687,0,0.0,1
0.020849894447421993,0.05330353810314107,18.194116161355588,5.863197235053067,3.3627595622962554,0,0,2,0,3,3,104.00982265542861,0.24157716862241296,0,0.0,0
0.42650124466338135,0.08725444101916133,36.469002155376984,8.13718793056562,0.663730363448646,0,0,1,0,1,3,65.13403799944824,0.19456155264919955,1,0.0,0
0.0025798636992313577,0.22011383762545925,29.91879914179642,9.637539390678898,2.209354330187615,0,0,1,0,3,2,30.192873567798767,0.033370266518220934,1,0.0,0
0.0042345682250435595,0.027023834301175602,27.77578488008668,6.236551622800681,2.1776609964689895,0,0,1,0,1,0,65.25316168581766,0.551774120604707,1,0.0,0
2.836728422174715,3.9755856020519516,85.0,0.12844941893918926,18.717439688563,1,0,7,0,25,6,21.040711615849865,1.5,0,0.0,1
0.0496481314226359,0.04552374459020475,34.84477307557556,5.0862748756139,0.9423710697651939,0,0,1,0,1,0,312.63042388378403,0.05325366054727862,1,0.0,0
0.01672334386005669,0.006022923695718088,22.500902758464775,8.961083173701459,2.0851959299707876,0,0,1,0,5,0,30.0,0.01194081560429088,1,0.0,0
0.00811079225873692,0.01084741717534739,29.335011167019875,10.916646571894466,3.2882104710660833,0,0,1,0,1,2,156.51852638696704,0.3491954966377988,1,0.0,0
0.16093521430231902,0.13893461731319093,25.650628368711867,6.9624663428786135,2.179398039180446,0,0,2,0,3,1,191.69195248423082,0.06575251662050206,1,0.0,0
0.1145816917128856,0.013544683358030054,26.828311532287415,10.219390102595531,0.39931689098401435,0,0,1,1,0,1,133.50433716382872,0.3698624434723045,1,0.0,0
0.047671571233092354,0.23455739668281797,24.696962467240457,10.489036232056954,1.1230654181254738,0,0,1,0,1,2,645.5390145412761,0.036269370169670606,1,0.0,0
0.15209510968197337,0.1256904625003686,35.21075288011356,10.724121360066315,2.397266335621498,0,0,1,0,4,0,449.78413494306795,0.24790936029457772,1,0.0,0
0.06572384416248298,0.04902937747377453,18.328904324408978,10.95745611045784,1.4621716301349776,1,0,1,0,2,0,169.54986215906177,0.2576571492476755,1,0.0,0
0.038086221078503374,0.03454177290577022,32.79341921729366,5.570586636764866,2.5304897985298727,0,1,1,0,1,1,141.3511478869043,0.35689717956025374,1,0.0,0
0.3098698405626811,0.15512074946162918,18.385759272524325,8.457335236737825,0.5943231922959982,0,0,1,0,1,2,190.1211820950948,0.08623591218434082,0,0.0,0
0.134049064012777,0.4419729504836061,35.21441386263663,8.661427453452893,1.4573391010259336,0,0,1,0,1,4,35.61080399416318,0.19936358232305604,1,0.0,0
2.282926432240301,3.6108589161623845,0.05,0.08101639856754075,9.191181419570949,1,0,7,0,32,7,9.56160829862033,2.726988594645447,0,1.0,1
0.09488023141737274,0.08252538058843907,26.1350361626176,8.933582555208986,1.177997479885092,0,0,1,0,1,1,98.4547549101477,0.017417499779444418,1,0.0,0
0.3630065414926257,0.15037125345388352,20.303304506497494,11.293195692446355,1.489501441236404,0,0,1,0,2,0,130.64957160713686,0.09158398684073384,1,0.0,0
0.04560307332681444,0.3563372834338173,22.857641288808956,6.26121824050818,3.15423480489976,0,0,2,0,1,2,420.49542672928436,0.06646360260740428,1,0.0,0
2.122071982860856,1.8187678291323166,0.05,0.09073330193412926,17.00973028528298,1,1,15,0,18,8,6.852956415289987,4.519593169080029,0,1.0,1
0.08765943899778045,0.004492644715261113,25.845789492381417,9.763800678315626,0.0,0,0,1,0,2,1,401.14250456202313,0.028164646873812378,1,0.0,0
0.1325215966609101,0.024933319932582108,22.36116097992342,6.295830870447869,0.1918770460583763,0,0,1,0,4,3,30.0,0.01901693525884863,1,0.0,0
0.0064044582814809636,0.053128516703621655,22.56571436181343,5.843296416974265,1.6201087913124164,0,0,1,0,1,2,197.98497321880438,0.12002487461148609,1,0.0,0
0.23492360843470236,0.03788906507752724,27.657019847184753,7.727525822577265,0.9268925859013231,0,0,1,0,0,0,148.84256511686633,0.7428527155668955,1,0.0,0
0.037338983600347916,0.0011974063965372026,24.808433456201744,10.937330421577842,2.5577388289323713,0,0,1,0,0,2,135.32380409491023,0.1929352408809922,1,0.0,0
0.07102833217306963,0.016487669221069833,16.775401735237182,6.831611812252435,3.23779650381161,0,0,2,0,0,1,275.3654110856365,0.11699887891452394,1,0.0,0
3.2855548938196724,2.7691564091194922,0.0,0.20095095089352535,8.711643080170738,1,0,8,1,45,7,22.753180964581503,1.5,0,0.0,1
0.09569535788344714,0.0687446403347267,37.640520130328866,11.528495199961775,2.5980922727774547,0,0,1,0,3,0,264.2857628371954,0.9,1,0.0,0
0.006233849173750801,0.07516380529064884,23.255665521330197,7.914967612901316,0.8236181454844869,0,0,2,0,1,1,290.1410817030384,0.1697190274544863,1,0.0,0
0.14472158470138755,0.13465053113241504,11.859605098337422,2.984292740905264,1.756097051399158,0,0,1,0,1,1,30.0,0.33971823162307585,1,0.0,0
2.197271945101572,3.8285175858924454,85.0,0.16525591687105176,12.571295838795493,1,0,8,1,18,6,13.6504970823589,4.150081219890188,1,0.0,1
2.667126169911283,1.0666492013949185,0.0,0.17626255657608847,9.769352305507557,1,0,5,1,25,12,6.638357170825953,1.5,0,0.0,1
0.03115773251567003,0.038390985894983305,12.15130558398841,9.694945867793523,0.1953970906107767,0,0,2,0,2,0,194.72891218888466,0.13889251402236177,1,0.0,0
0.01424316256683415,0.034737687134494495,19.328716756446052,7.257336552956041,1.219739274521202,0,0,1,0,0,1,72.6562896165056,0.04395386276510943,1,0.0,0
0.11856923147217914,0.009056105898735624,29.939981363199912,11.185912663262453,1.3242884698413078,0,0,1,0,0,1,199.1782022458921,0.16699173578387735,0,0.0,0
0.046695602702330426,0.18092753085813346,16.05055038277017,9.898900181213083,4.317353765614861,0,0,1,1,0,0,96.85326944773294,0.05033355909536472,1,0.0,0
0.045442324974883624,0.0901959582490647,25.594936885499614,11.185495206633531,1.8722927928513649,1,0,1,0,2,1,740.3182181694868,0.05439909281100992,1,0.0,0
0.6519895430417779,0.04305807949639017,26.21098462920624,10.431147117586367,1.8906309335895417,0,0,1,0,0,3,179.04896210658052,0.07686454772376475,1,0.0,0
0.39538355661695107,0.054628180703127985,36.039239255642286,7.671578438144935,1.5371694765696295,0,0,1,0,0,1,296.8470819596255,0.08282951234519127,1,0.0,0
0.09758811993422253,0.07685165241004849,18.5067222988595,9.749213289788557,1.5075586160787375,0,0,2,0,0,3,30.0,0.059773025925039386,1,0.0,0
0.17136794673938502,0.014785920912091915,22.786778287747698,8.638007001474122,1.3970421911185817,0,0,2,0,3,2,296.50869789063375,0.38119742974145143,1,0.0,0
0.3793444112754402,0.06226626983471189,41.202618671776214,10.874102301332764,3.7107757776943866,0,0,2,0,0,0,31.009350598256447,0.22739524945218031,1,0.0,0
0.15681363446619032,0.1252352416274592,32.55307515889747,8.637500113527144,3.0949695696960795,0,0,1,0,1,1,184.12054022141217,0.04409462640867763,1,0.0,0
0.3475406019449323,0.008813148393554023,27.053321491417307,10.83458143476756,1.1749881015938133,0,0,1,0,1,0,187.7779542726867,0.45072200653213135,1,0.0,0
3.2814703012294633,3.55744712228383,0.0,0.01042280636316173,10.688110963244647,1,1,7,0,45,11,16.67219419097211,3.8167943547231036,0,0.0,1
0.23979493403198637,0.029526717880034307,20.422531371315774,7.9382615084046835,0.0,0,0,1,0,3,2,43.91225581366943,0.11120747353783485,1,0.0,0
2.0915722126383094,1.214395108868009,220.0,0.10598354201888907,11.621244945887744,1,1,6,1,60,6,15.551206692264522,3.1058493218429506,0,0.0,1
0.36173745439046473,0.04999266141274601,23.254392720591834,9.079339624276281,2.457212636211986,0,0,1,0,0,0,171.10714333180573,0.07256522351991986,1,0.0,0
2.3066065307953996,3.0614741966654546,0.0,0.11966099366506733,11.637856351273358,1,0,5,1,32,12,15.55630371118107,2.8214338549339764,0,0.0,1
